mean_net_bps,total_net_bps,mean_gross_bps,mean_cost_bps,turnover,active_share,hit_rate,n_days,positive_days,tstat_daily_total,strategy
0.3148264107266944,26528.217847063446,0.32984522368950203,0.015018812962807588,0.007820751694100613,0.15592846207706823,0.08131682945064857,9,8,3.343529704646947,ramp_real
0.258167169810954,21753.94022978042,0.26943014701500795,0.011262977204053825,0.009351672738924557,0.1655174869159655,0.08633682636507127,9,7,2.253957796081014,online_regime
0.1445744444520145,12182.2764128601,0.15905580157027505,0.014481357118260514,0.007001886949194783,0.13895778692901986,0.07118189478181408,9,6,0.9791320866156357,ridge_static
-0.028434946948297114,-2396.0139347043596,-0.01717196974424328,0.011262977204053825,0.009351672738924557,0.1655174869159655,0.08328685188042201,9,5,-0.1902265538216289,micro_fixed
-0.11400983769806516,-9606.810953952065,-0.10106889613090567,0.012940941567159506,0.006657726404234361,0.11534125298173575,0.05532677450363742,9,5,-0.5959134817810893,momentum
-0.1287411077518078,-10848.11196249058,-0.11725556304977708,0.011485544702030727,0.008010633374078778,0.1327747647247309,0.06575839929743778,9,2,-2.1099078163087075,signed_flow
