mean_net_bps,total_net_bps,mean_gross_bps,mean_cost_bps,turnover,active_share,hit_rate,n_episodes,positive_episodes,tstat_episode_total,strategy
0.1711321608592732,29194.63324610943,0.1786550336563982,0.0075228727971250004,0.009115048916452224,0.1651201369308956,0.08493115353728377,10,9,3.7001704226328314,camp_r
0.16425153939160683,28020.81986558995,0.17175486365031878,0.007503324258711966,0.008118548391824007,0.14771068658886147,0.07508338364684021,10,9,3.4946601282604277,ramp_real
0.14314645409254795,24420.355628826404,0.14881420640959495,0.00566775231704699,0.009871216961611282,0.16985644530677563,0.08741068131327046,10,8,2.545134234644871,online_regime
0.07980670425167335,13614.78432522272,0.08703617005059468,0.00722946579892131,0.007292039133161779,0.13247009032984167,0.0661793583708975,10,7,1.1010632543114993,ridge_static
0.0015850305945686106,270.40146434162125,0.007252782911615582,0.00566775231704699,0.009871216961611282,0.16985644530677563,0.08590420699074428,10,6,0.02103222500079945,micro_fixed
-0.06729420331282823,-11480.189202558558,-0.060884206549766944,0.006409996763061297,0.004191163971230444,0.07086291083665011,0.03344138525296459,10,5,-0.7156517014364139,momentum
-0.07219963245350705,-12317.040697670942,-0.0663157930779329,0.005883839375574152,0.014560631195155835,0.26642906967883373,0.12777481432850518,10,2,-2.4073328852355727,signed_flow
