mean_net_bps,total_net_bps,mean_gross_bps,mean_cost_bps,turnover,active_share,hit_rate,n_days,positive_days,tstat_daily_total,strategy
0.6300596993035642,11785.896735172471,0.6455135829275309,0.015453883623966738,0.01176093232118037,0.20688549128621833,0.10852133005452796,2,2,2.2463299989501184,online_regime
0.3971165051910227,7428.46134610327,0.41747244902034214,0.020355943829319375,0.009836416123169036,0.19886667379450443,0.10622260237356998,2,2,1.4164566048977627,ramp_real
-0.16798292064088272,-3142.288513508352,-0.15848362264758684,0.009499297993295889,0.006094301293702555,0.09622580990056666,0.043622367154923555,2,0,-3.3950711269936997,signed_flow
-0.1951471039722256,-3650.421726904452,-0.17950203698293124,0.01564506698929438,0.007377312092376778,0.1218860258740511,0.049395915748957554,2,1,-0.32511472789345297,momentum
-0.42004798565831125,-7857.4176197243705,-0.40116675599440943,0.01888122966390187,0.009515663423500482,0.1860365658077622,0.08916925050785844,2,0,-1.027795119490266,ridge_static
-0.6609674665514976,-12364.057429312315,-0.6455135829275309,0.015453883623966738,0.01176093232118037,0.20688549128621833,0.09478242275205816,2,0,-2.419222558930874,micro_fixed
